[INFO] 2019-12-25 14:36:57,079 [ TestNG-test=fanfantest-1:0 ] basic.setUp.setup(setUp.java:17)打开浏览器
[INFO] 2019-12-25 14:39:37,747 [ TestNG-test=fanfantest-1:39139 ] basic.Pc.GouMaiYuE(Pc.java:150)选择余额支付
[INFO] 2019-12-25 14:39:37,980 [ TestNG-test=fanfantest-1:39372 ] basic.Pc.GouMaiYuE(Pc.java:154)点击立即支付
[INFO] 2019-12-25 14:39:38,609 [ TestNG-test=fanfantest-1:40001 ] basic.Pc.GouMaiYuE(Pc.java:158)支付成功！
[INFO] 2019-12-25 14:39:38,611 [ TestNG-test=fanfantest-1:40003 ] controler.goumai.mai(goumai.java:29)测试用例内容:{0=http://192.168.1.22, 1=15900000002, 2=15900000002, 3=大白菜 土地, 4=, 5=yes}
[INFO] 2019-12-25 14:39:38,611 [ TestNG-test=fanfantest-1:40003 ] basic.Mai.<init>(Mai.java:24)移动端购买
[INFO] 2019-12-25 14:39:38,611 [ TestNG-test=fanfantest-1:40003 ] basic.Mai.<init>(Mai.java:30)微信支付
[INFO] 2019-12-25 14:39:38,612 [ TestNG-test=fanfantest-1:40004 ] basic.Mai.<init>(Mai.java:64)mobile登录
[INFO] 2019-12-25 14:39:39,662 [ TestNG-test=fanfantest-1:41054 ] basic.Mobile.Login(Mobile.java:20)打开移动端
[INFO] 2019-12-25 14:39:42,632 [ TestNG-test=fanfantest-1:44024 ] basic.Mobile.Login(Mobile.java:24)点击采购商登陆
[INFO] 2019-12-25 14:39:42,753 [ TestNG-test=fanfantest-1:44145 ] basic.Mobile.Login(Mobile.java:51)输入用户名密码
[INFO] 2019-12-25 14:39:43,293 [ TestNG-test=fanfantest-1:44685 ] basic.Mobile.Login(Mobile.java:55)登录
[INFO] 2019-12-25 14:39:45,990 [ TestNG-test=fanfantest-1:47382 ] basic.Mobile.GouMaiWeiXin(Mobile.java:63)输入商品名称
[INFO] 2019-12-25 14:39:46,409 [ TestNG-test=fanfantest-1:47801 ] basic.Mobile.GouMaiWeiXin(Mobile.java:66)点击查找
[INFO] 2019-12-25 14:39:46,974 [ TestNG-test=fanfantest-1:48366 ] basic.Mobile.GouMaiWeiXin(Mobile.java:70)点击商品
[INFO] 2019-12-25 14:39:47,856 [ TestNG-test=fanfantest-1:49248 ] basic.Mobile.GouMaiWeiXin(Mobile.java:77)向下滚动
[INFO] 2019-12-25 14:39:48,615 [ TestNG-test=fanfantest-1:50007 ] basic.Mobile.GouMaiWeiXin(Mobile.java:85)点击数量
[INFO] 2019-12-25 14:39:48,705 [ TestNG-test=fanfantest-1:50097 ] basic.Mobile.GouMaiWeiXin(Mobile.java:90)购买数量:6
[INFO] 2019-12-25 14:39:48,756 [ TestNG-test=fanfantest-1:50148 ] basic.Mobile.GouMaiWeiXin(Mobile.java:96)店铺名称:老宋店铺
[INFO] 2019-12-25 14:39:51,628 [ TestNG-test=fanfantest-1:53020 ] basic.Mobile.GouMaiWeiXin(Mobile.java:100)立即购买
[INFO] 2019-12-25 14:39:51,882 [ TestNG-test=fanfantest-1:53274 ] basic.Mobile.GouMaiWeiXin(Mobile.java:104)提交订单
[INFO] 2019-12-25 14:39:54,195 [ TestNG-test=fanfantest-1:55587 ] basic.Mobile.GouMaiWeiXin(Mobile.java:108)确定
[INFO] 2019-12-25 14:39:54,216 [ TestNG-test=fanfantest-1:55608 ] basic.Mobile.GouMaiWeiXin(Mobile.java:112)采购单号:912251000544
[INFO] 2019-12-25 14:39:54,218 [ TestNG-test=fanfantest-1:55610 ] basic.Mai.<init>(Mai.java:71)admin登录
[INFO] 2019-12-25 14:39:54,575 [ TestNG-test=fanfantest-1:55967 ] basic.Admin.Login(Admin.java:35)输入用户名密码
[INFO] 2019-12-25 14:39:55,459 [ TestNG-test=fanfantest-1:56851 ] basic.Admin.Login(Admin.java:38)点击登录
[INFO] 2019-12-25 14:39:58,109 [ TestNG-test=fanfantest-1:59501 ] basic.Admin.ZhiFuDanYiChangWeiXin(Admin.java:117)系统
[INFO] 2019-12-25 14:39:58,122 [ TestNG-test=fanfantest-1:59514 ] basic.Admin.ZhiFuDanYiChangWeiXin(Admin.java:122)向下滚动
[INFO] 2019-12-25 14:39:58,464 [ TestNG-test=fanfantest-1:59856 ] basic.Admin.ZhiFuDanYiChangWeiXin(Admin.java:126)订单支付异常处理
[INFO] 2019-12-25 14:39:58,552 [ TestNG-test=fanfantest-1:59944 ] basic.Admin.ZhiFuDanYiChangWeiXin(Admin.java:130)输入采购单号
[INFO] 2019-12-25 14:39:59,806 [ TestNG-test=fanfantest-1:61198 ] basic.Admin.ZhiFuDanYiChangWeiXin(Admin.java:135)点击查找
[INFO] 2019-12-25 14:40:00,044 [ TestNG-test=fanfantest-1:61436 ] basic.Admin.ZhiFuDanYiChangWeiXin(Admin.java:139)点击完成支付
[INFO] 2019-12-25 14:40:00,278 [ TestNG-test=fanfantest-1:61670 ] basic.Admin.ZhiFuDanYiChangWeiXin(Admin.java:143)点击确定
[INFO] 2019-12-25 14:40:00,538 [ TestNG-test=fanfantest-1:61930 ] basic.Admin.ZhiFuDanYiChangWeiXin(Admin.java:147)确定
[INFO] 2019-12-25 14:40:01,265 [ TestNG-test=fanfantest-1:62657 ] basic.Admin.ZhiFuDanYiChangWeiXin(Admin.java:151)确定
[INFO] 2019-12-25 14:40:01,265 [ TestNG-test=fanfantest-1:62657 ] controler.goumai.mai(goumai.java:29)测试用例内容:{0=http://192.168.1.22, 1=15900000002, 2=15900000002, 3=大白菜 土地, 4=, 5=}
[INFO] 2019-12-25 14:40:01,266 [ TestNG-test=fanfantest-1:62658 ] basic.Mai.<init>(Mai.java:24)移动端购买
[INFO] 2019-12-25 14:40:01,267 [ TestNG-test=fanfantest-1:62659 ] basic.Mai.<init>(Mai.java:33)余额支付
[INFO] 2019-12-25 14:40:01,267 [ TestNG-test=fanfantest-1:62659 ] basic.Mai.<init>(Mai.java:78)mobile登录
[INFO] 2019-12-25 14:40:01,563 [ TestNG-test=fanfantest-1:62955 ] basic.Mobile.Login(Mobile.java:20)打开移动端
[INFO] 2019-12-25 14:40:03,225 [ TestNG-test=fanfantest-1:64617 ] basic.Mobile.Login(Mobile.java:24)点击采购商登陆
[INFO] 2019-12-25 14:40:04,649 [ TestNG-test=fanfantest-1:66041 ] basic.Mobile.Login(Mobile.java:31)已登录，确定
[INFO] 2019-12-25 14:40:05,106 [ TestNG-test=fanfantest-1:66498 ] basic.Mobile.Login(Mobile.java:33)点击我的饭饭
[INFO] 2019-12-25 14:40:05,727 [ TestNG-test=fanfantest-1:67119 ] basic.Mobile.Login(Mobile.java:40)向下滚动
[INFO] 2019-12-25 14:40:06,015 [ TestNG-test=fanfantest-1:67407 ] basic.Mobile.Login(Mobile.java:43)点击退出登录
[INFO] 2019-12-25 14:40:07,913 [ TestNG-test=fanfantest-1:69305 ] basic.Mobile.Login(Mobile.java:46)点击采购商登陆
[INFO] 2019-12-25 14:40:08,082 [ TestNG-test=fanfantest-1:69474 ] basic.Mobile.Login(Mobile.java:51)输入用户名密码
[INFO] 2019-12-25 14:40:08,541 [ TestNG-test=fanfantest-1:69933 ] basic.Mobile.Login(Mobile.java:55)登录
[INFO] 2019-12-25 14:40:08,628 [ TestNG-test=fanfantest-1:70020 ] basic.Mobile.GouMaiYuE(Mobile.java:125)输入商品名称
[INFO] 2019-12-25 14:50:14,088 [ TestNG-test=fanfantest-1:0 ] basic.setUp.setup(setUp.java:17)打开浏览器
[INFO] 2019-12-25 15:12:05,897 [ TestNG-test=fanfantest-1:0 ] basic.setUp.setup(setUp.java:17)打开浏览器
[INFO] 2019-12-25 15:12:11,070 [ TestNG-test=fanfantest-1:5173 ] basic.setUp.setup(setUp.java:23)窗口最大化
[INFO] 2019-12-25 15:12:12,135 [ TestNG-test=fanfantest-1:6238 ] controler.goumai.mai(goumai.java:25)读取excel
[INFO] 2019-12-25 15:12:12,151 [ TestNG-test=fanfantest-1:6254 ] controler.goumai.mai(goumai.java:29)测试用例内容:{0=http://192.168.1.23, 1=15900000002, 2=15900000002, 3=大白菜 土地, 4=yes, 5=}
[INFO] 2019-12-25 15:12:12,153 [ TestNG-test=fanfantest-1:6256 ] basic.Mai.<init>(Mai.java:21)PC端购买
[INFO] 2019-12-25 15:12:12,153 [ TestNG-test=fanfantest-1:6256 ] basic.Mai.<init>(Mai.java:33)余额支付
[INFO] 2019-12-25 15:12:12,154 [ TestNG-test=fanfantest-1:6257 ] basic.Mai.<init>(Mai.java:56)PC登录
[INFO] 2019-12-25 15:12:21,141 [ TestNG-test=fanfantest-1:15244 ] basic.Pc.GouMaiYuE(Pc.java:100)输入商品名称
[INFO] 2019-12-25 15:12:21,520 [ TestNG-test=fanfantest-1:15623 ] basic.Pc.GouMaiYuE(Pc.java:103)点击查找
[INFO] 2019-12-25 15:12:23,845 [ TestNG-test=fanfantest-1:17948 ] basic.Pc.GouMaiYuE(Pc.java:107)点击商品
[INFO] 2019-12-25 15:12:25,628 [ TestNG-test=fanfantest-1:19731 ] basic.Pc.GouMaiYuE(Pc.java:111)店铺名称:老宋店铺
[INFO] 2019-12-25 15:12:26,153 [ TestNG-test=fanfantest-1:20256 ] basic.Pc.GouMaiYuE(Pc.java:117)购买数量:3
[INFO] 2019-12-25 15:13:10,151 [ TestNG-test=fanfantest-1:64254 ] basic.Pc.GouMaiYuE(Pc.java:122)立即购买
[INFO] 2019-12-25 15:13:10,179 [ TestNG-test=fanfantest-1:64282 ] basic.Pc.GouMaiYuE(Pc.java:128)向下滚动
[INFO] 2019-12-25 15:13:13,452 [ TestNG-test=fanfantest-1:67555 ] basic.Pc.GouMaiYuE(Pc.java:138)提交订单
[INFO] 2019-12-25 15:13:16,574 [ TestNG-test=fanfantest-1:70677 ] basic.Pc.GouMaiYuE(Pc.java:142)确定
[INFO] 2019-12-25 15:13:16,593 [ TestNG-test=fanfantest-1:70696 ] basic.Pc.GouMaiYuE(Pc.java:146)采购单号:912251500544
[INFO] 2019-12-25 15:13:16,819 [ TestNG-test=fanfantest-1:70922 ] basic.Pc.GouMaiYuE(Pc.java:150)选择余额支付
[INFO] 2019-12-25 15:13:17,081 [ TestNG-test=fanfantest-1:71184 ] basic.Pc.GouMaiYuE(Pc.java:154)点击立即支付
[INFO] 2019-12-25 15:13:17,586 [ TestNG-test=fanfantest-1:71689 ] basic.Pc.GouMaiYuE(Pc.java:158)支付成功！
[INFO] 2019-12-25 15:13:17,589 [ TestNG-test=fanfantest-1:71692 ] controler.goumai.mai(goumai.java:29)测试用例内容:{0=http://192.168.1.22, 1=15900000002, 2=15900000002, 3=大白菜 土地, 4=, 5=yes}
[INFO] 2019-12-25 15:13:17,589 [ TestNG-test=fanfantest-1:71692 ] basic.Mai.<init>(Mai.java:24)移动端购买
[INFO] 2019-12-25 15:13:17,590 [ TestNG-test=fanfantest-1:71693 ] basic.Mai.<init>(Mai.java:30)微信支付
[INFO] 2019-12-25 15:13:17,592 [ TestNG-test=fanfantest-1:71695 ] basic.Mai.<init>(Mai.java:64)mobile登录
[INFO] 2019-12-25 15:13:18,750 [ TestNG-test=fanfantest-1:72853 ] basic.Mobile.Login(Mobile.java:20)打开移动端
[INFO] 2019-12-25 15:13:21,422 [ TestNG-test=fanfantest-1:75525 ] basic.Mobile.Login(Mobile.java:24)点击采购商登陆
[INFO] 2019-12-25 15:13:21,555 [ TestNG-test=fanfantest-1:75658 ] basic.Mobile.Login(Mobile.java:51)输入用户名密码
[INFO] 2019-12-25 15:13:22,122 [ TestNG-test=fanfantest-1:76225 ] basic.Mobile.Login(Mobile.java:55)登录
[INFO] 2019-12-25 15:13:23,734 [ TestNG-test=fanfantest-1:77837 ] basic.Mobile.GouMaiWeiXin(Mobile.java:63)输入商品名称
[INFO] 2019-12-25 15:13:25,202 [ TestNG-test=fanfantest-1:79305 ] basic.Mobile.GouMaiWeiXin(Mobile.java:66)点击查找
[INFO] 2019-12-25 15:13:25,748 [ TestNG-test=fanfantest-1:79851 ] basic.Mobile.GouMaiWeiXin(Mobile.java:70)点击商品
[INFO] 2019-12-25 15:13:26,540 [ TestNG-test=fanfantest-1:80643 ] basic.Mobile.GouMaiWeiXin(Mobile.java:77)向下滚动
[INFO] 2019-12-25 15:13:27,343 [ TestNG-test=fanfantest-1:81446 ] basic.Mobile.GouMaiWeiXin(Mobile.java:85)点击数量
[INFO] 2019-12-25 15:13:27,374 [ TestNG-test=fanfantest-1:81477 ] basic.Mobile.GouMaiWeiXin(Mobile.java:90)购买数量:2
[INFO] 2019-12-25 15:13:27,470 [ TestNG-test=fanfantest-1:81573 ] basic.Mobile.GouMaiWeiXin(Mobile.java:96)店铺名称:老宋店铺
[INFO] 2019-12-25 15:13:30,308 [ TestNG-test=fanfantest-1:84411 ] basic.Mobile.GouMaiWeiXin(Mobile.java:100)立即购买
[INFO] 2019-12-25 15:13:30,567 [ TestNG-test=fanfantest-1:84670 ] basic.Mobile.GouMaiWeiXin(Mobile.java:104)提交订单
[INFO] 2019-12-25 15:13:32,860 [ TestNG-test=fanfantest-1:86963 ] basic.Mobile.GouMaiWeiXin(Mobile.java:108)确定
[INFO] 2019-12-25 15:13:32,895 [ TestNG-test=fanfantest-1:86998 ] basic.Mobile.GouMaiWeiXin(Mobile.java:112)采购单号:912251600544
[INFO] 2019-12-25 15:13:32,897 [ TestNG-test=fanfantest-1:87000 ] basic.Mai.<init>(Mai.java:71)admin登录
[INFO] 2019-12-25 15:13:33,244 [ TestNG-test=fanfantest-1:87347 ] basic.Admin.Login(Admin.java:35)输入用户名密码
[INFO] 2019-12-25 15:13:33,767 [ TestNG-test=fanfantest-1:87870 ] basic.Admin.Login(Admin.java:38)点击登录
[INFO] 2019-12-25 15:13:38,473 [ TestNG-test=fanfantest-1:92576 ] basic.Admin.ZhiFuDanYiChangWeiXin(Admin.java:117)系统
[INFO] 2019-12-25 15:13:38,484 [ TestNG-test=fanfantest-1:92587 ] basic.Admin.ZhiFuDanYiChangWeiXin(Admin.java:122)向下滚动
[INFO] 2019-12-25 15:13:38,801 [ TestNG-test=fanfantest-1:92904 ] basic.Admin.ZhiFuDanYiChangWeiXin(Admin.java:126)订单支付异常处理
[INFO] 2019-12-25 15:13:38,887 [ TestNG-test=fanfantest-1:92990 ] basic.Admin.ZhiFuDanYiChangWeiXin(Admin.java:130)输入采购单号
[INFO] 2019-12-25 15:13:40,148 [ TestNG-test=fanfantest-1:94251 ] basic.Admin.ZhiFuDanYiChangWeiXin(Admin.java:135)点击查找
[INFO] 2019-12-25 15:13:40,450 [ TestNG-test=fanfantest-1:94553 ] basic.Admin.ZhiFuDanYiChangWeiXin(Admin.java:139)点击完成支付
[INFO] 2019-12-25 15:13:40,686 [ TestNG-test=fanfantest-1:94789 ] basic.Admin.ZhiFuDanYiChangWeiXin(Admin.java:143)点击确定
[INFO] 2019-12-25 15:13:40,958 [ TestNG-test=fanfantest-1:95061 ] basic.Admin.ZhiFuDanYiChangWeiXin(Admin.java:147)确定
[INFO] 2019-12-25 15:13:41,844 [ TestNG-test=fanfantest-1:95947 ] basic.Admin.ZhiFuDanYiChangWeiXin(Admin.java:151)确定
[INFO] 2019-12-25 15:13:41,845 [ TestNG-test=fanfantest-1:95948 ] controler.goumai.mai(goumai.java:29)测试用例内容:{0=http://192.168.1.22, 1=15900000002, 2=15900000002, 3=大白菜 土地, 4=, 5=}
[INFO] 2019-12-25 15:13:41,846 [ TestNG-test=fanfantest-1:95949 ] basic.Mai.<init>(Mai.java:24)移动端购买
[INFO] 2019-12-25 15:13:41,846 [ TestNG-test=fanfantest-1:95949 ] basic.Mai.<init>(Mai.java:33)余额支付
[INFO] 2019-12-25 15:13:41,847 [ TestNG-test=fanfantest-1:95950 ] basic.Mai.<init>(Mai.java:78)mobile登录
[INFO] 2019-12-25 15:13:42,183 [ TestNG-test=fanfantest-1:96286 ] basic.Mobile.Login(Mobile.java:20)打开移动端
[INFO] 2019-12-25 15:13:44,894 [ TestNG-test=fanfantest-1:98997 ] basic.Mobile.Login(Mobile.java:24)点击采购商登陆
[INFO] 2019-12-25 15:13:45,125 [ TestNG-test=fanfantest-1:99228 ] basic.Mobile.Login(Mobile.java:31)已登录，确定
[INFO] 2019-12-25 15:13:45,580 [ TestNG-test=fanfantest-1:99683 ] basic.Mobile.Login(Mobile.java:33)点击我的饭饭
[INFO] 2019-12-25 15:13:46,194 [ TestNG-test=fanfantest-1:100297 ] basic.Mobile.Login(Mobile.java:40)向下滚动
[INFO] 2019-12-25 15:13:46,484 [ TestNG-test=fanfantest-1:100587 ] basic.Mobile.Login(Mobile.java:43)点击退出登录
[INFO] 2019-12-25 15:13:47,077 [ TestNG-test=fanfantest-1:101180 ] basic.Mobile.Login(Mobile.java:46)点击采购商登陆
[INFO] 2019-12-25 15:13:47,185 [ TestNG-test=fanfantest-1:101288 ] basic.Mobile.Login(Mobile.java:51)输入用户名密码
[INFO] 2019-12-25 15:13:47,693 [ TestNG-test=fanfantest-1:101796 ] basic.Mobile.Login(Mobile.java:55)登录
[INFO] 2019-12-25 15:13:47,727 [ TestNG-test=fanfantest-1:101830 ] basic.Mobile.GouMaiYuE(Mobile.java:125)输入商品名称
[INFO] 2019-12-25 15:13:49,425 [ TestNG-test=fanfantest-1:103528 ] basic.Mobile.GouMaiYuE(Mobile.java:128)点击查找
[INFO] 2019-12-25 15:13:50,030 [ TestNG-test=fanfantest-1:104133 ] basic.Mobile.GouMaiYuE(Mobile.java:132)点击商品
[INFO] 2019-12-25 15:13:50,760 [ TestNG-test=fanfantest-1:104863 ] basic.Mobile.GouMaiYuE(Mobile.java:139)向下滚动
[INFO] 2019-12-25 15:13:51,556 [ TestNG-test=fanfantest-1:105659 ] basic.Mobile.GouMaiYuE(Mobile.java:147)点击数量
[INFO] 2019-12-25 15:13:51,635 [ TestNG-test=fanfantest-1:105738 ] basic.Mobile.GouMaiYuE(Mobile.java:152)购买数量:5
[INFO] 2019-12-25 15:13:51,778 [ TestNG-test=fanfantest-1:105881 ] basic.Mobile.GouMaiYuE(Mobile.java:159)店铺名称老宋店铺
[INFO] 2019-12-25 15:14:33,838 [ TestNG-test=fanfantest-1:147941 ] basic.Mobile.GouMaiYuE(Mobile.java:163)立即购买
[INFO] 2019-12-25 15:14:34,142 [ TestNG-test=fanfantest-1:148245 ] basic.Mobile.GouMaiYuE(Mobile.java:167)提交订单
[INFO] 2019-12-25 15:14:37,379 [ TestNG-test=fanfantest-1:151482 ] basic.Mobile.GouMaiYuE(Mobile.java:171)确定
[INFO] 2019-12-25 15:14:37,410 [ TestNG-test=fanfantest-1:151513 ] basic.Mobile.GouMaiYuE(Mobile.java:175)采购单号:912251700544
[INFO] 2019-12-25 15:14:37,632 [ TestNG-test=fanfantest-1:151735 ] basic.Mobile.GouMaiYuE(Mobile.java:179)选择余额支付
[INFO] 2019-12-25 15:14:39,925 [ TestNG-test=fanfantest-1:154028 ] basic.Mobile.GouMaiYuE(Mobile.java:183)立即支付
[INFO] 2019-12-25 15:14:39,947 [ TestNG-test=fanfantest-1:154050 ] basic.Mobile.GouMaiYuE(Mobile.java:187)支付成功
[INFO] 2019-12-25 15:14:39,947 [ TestNG-test=fanfantest-1:154050 ] controler.goumai.mai(goumai.java:29)测试用例内容:{0=http://192.168.1.23, 1=15900000002, 2=15900000002, 3=大白菜 土地, 4=yes, 5=yes}
[INFO] 2019-12-25 15:14:39,947 [ TestNG-test=fanfantest-1:154050 ] basic.Mai.<init>(Mai.java:21)PC端购买
[INFO] 2019-12-25 15:14:39,947 [ TestNG-test=fanfantest-1:154050 ] basic.Mai.<init>(Mai.java:30)微信支付
[INFO] 2019-12-25 15:14:39,947 [ TestNG-test=fanfantest-1:154050 ] basic.Mai.<init>(Mai.java:40)PC登录
[INFO] 2019-12-25 15:14:51,916 [ TestNG-test=fanfantest-1:166019 ] basic.Pc.GouMaiWeiXin(Pc.java:46)输入商品名称
[INFO] 2019-12-25 15:14:52,227 [ TestNG-test=fanfantest-1:166330 ] basic.Pc.GouMaiWeiXin(Pc.java:49)点击查找
[INFO] 2019-12-25 15:14:54,428 [ TestNG-test=fanfantest-1:168531 ] basic.Pc.GouMaiWeiXin(Pc.java:53)点击商品
[INFO] 2019-12-25 15:14:56,155 [ TestNG-test=fanfantest-1:170258 ] basic.Pc.GouMaiWeiXin(Pc.java:57)店铺名称:老宋店铺
[INFO] 2019-12-25 15:14:56,715 [ TestNG-test=fanfantest-1:170818 ] basic.Pc.GouMaiWeiXin(Pc.java:63)购买数量:3
[INFO] 2019-12-25 15:15:00,188 [ TestNG-test=fanfantest-1:174291 ] basic.Pc.GouMaiWeiXin(Pc.java:68)点击立即购买
[INFO] 2019-12-25 15:15:00,216 [ TestNG-test=fanfantest-1:174319 ] basic.Pc.GouMaiWeiXin(Pc.java:74)向下滚动
[INFO] 2019-12-25 15:15:03,478 [ TestNG-test=fanfantest-1:177581 ] basic.Pc.GouMaiWeiXin(Pc.java:79)提交订单
[INFO] 2019-12-25 15:15:06,674 [ TestNG-test=fanfantest-1:180777 ] basic.Pc.GouMaiWeiXin(Pc.java:83)确定
[INFO] 2019-12-25 15:15:06,703 [ TestNG-test=fanfantest-1:180806 ] basic.Pc.GouMaiWeiXin(Pc.java:87)采购单号:912251800544
[INFO] 2019-12-25 15:15:06,703 [ TestNG-test=fanfantest-1:180806 ] basic.Mai.<init>(Mai.java:48)admin登录
[INFO] 2019-12-25 15:15:11,604 [ TestNG-test=fanfantest-1:185707 ] basic.Admin.ZhiFuDanYiChangWeiXin(Admin.java:117)系统
[INFO] 2019-12-25 15:15:11,613 [ TestNG-test=fanfantest-1:185716 ] basic.Admin.ZhiFuDanYiChangWeiXin(Admin.java:122)向下滚动
[INFO] 2019-12-25 15:15:11,951 [ TestNG-test=fanfantest-1:186054 ] basic.Admin.ZhiFuDanYiChangWeiXin(Admin.java:126)订单支付异常处理
[INFO] 2019-12-25 15:15:12,035 [ TestNG-test=fanfantest-1:186138 ] basic.Admin.ZhiFuDanYiChangWeiXin(Admin.java:130)输入采购单号
[INFO] 2019-12-25 15:15:13,282 [ TestNG-test=fanfantest-1:187385 ] basic.Admin.ZhiFuDanYiChangWeiXin(Admin.java:135)点击查找
[INFO] 2019-12-25 15:15:13,530 [ TestNG-test=fanfantest-1:187633 ] basic.Admin.ZhiFuDanYiChangWeiXin(Admin.java:139)点击完成支付
[INFO] 2019-12-25 15:15:13,769 [ TestNG-test=fanfantest-1:187872 ] basic.Admin.ZhiFuDanYiChangWeiXin(Admin.java:143)点击确定
[INFO] 2019-12-25 15:15:14,041 [ TestNG-test=fanfantest-1:188144 ] basic.Admin.ZhiFuDanYiChangWeiXin(Admin.java:147)确定
[INFO] 2019-12-25 15:15:14,745 [ TestNG-test=fanfantest-1:188848 ] basic.Admin.ZhiFuDanYiChangWeiXin(Admin.java:151)确定
[INFO] 2019-12-25 15:15:14,746 [ TestNG-test=fanfantest-1:188849 ] controler.goumai.mai(goumai.java:29)测试用例内容:{0=http://192.168.1.22, 1=15900000003, 2=15900000003, 3=大白菜 土地, 4=, 5=yes}
[INFO] 2019-12-25 15:15:14,746 [ TestNG-test=fanfantest-1:188849 ] basic.Mai.<init>(Mai.java:24)移动端购买
[INFO] 2019-12-25 15:15:14,747 [ TestNG-test=fanfantest-1:188850 ] basic.Mai.<init>(Mai.java:30)微信支付
[INFO] 2019-12-25 15:15:14,747 [ TestNG-test=fanfantest-1:188850 ] basic.Mai.<init>(Mai.java:64)mobile登录
[INFO] 2019-12-25 15:15:15,097 [ TestNG-test=fanfantest-1:189200 ] basic.Mobile.Login(Mobile.java:20)打开移动端
[INFO] 2019-12-25 15:15:16,708 [ TestNG-test=fanfantest-1:190811 ] basic.Mobile.Login(Mobile.java:24)点击采购商登陆
[INFO] 2019-12-25 15:15:18,168 [ TestNG-test=fanfantest-1:192271 ] basic.Mobile.Login(Mobile.java:31)已登录，确定
[INFO] 2019-12-25 15:15:18,641 [ TestNG-test=fanfantest-1:192744 ] basic.Mobile.Login(Mobile.java:33)点击我的饭饭
[INFO] 2019-12-25 15:15:19,280 [ TestNG-test=fanfantest-1:193383 ] basic.Mobile.Login(Mobile.java:40)向下滚动
[INFO] 2019-12-25 15:15:19,569 [ TestNG-test=fanfantest-1:193672 ] basic.Mobile.Login(Mobile.java:43)点击退出登录
[INFO] 2019-12-25 15:15:20,188 [ TestNG-test=fanfantest-1:194291 ] basic.Mobile.Login(Mobile.java:46)点击采购商登陆
[INFO] 2019-12-25 15:15:20,279 [ TestNG-test=fanfantest-1:194382 ] basic.Mobile.Login(Mobile.java:51)输入用户名密码
[INFO] 2019-12-25 15:15:20,652 [ TestNG-test=fanfantest-1:194755 ] basic.Mobile.Login(Mobile.java:55)登录
[INFO] 2019-12-25 15:15:22,197 [ TestNG-test=fanfantest-1:196300 ] basic.Mobile.GouMaiWeiXin(Mobile.java:63)输入商品名称
